# x y u_computed u_exact error
0.70967742 0.96774194 4.89129418 5.04971113 0.15841695
0.74193548 0.96774194 5.03048667 5.17302631 0.14253964
0.77419355 0.96774194 5.16988619 5.29562833 0.12574214
0.80645161 0.96774194 5.30886615 5.41719388 0.10832774
0.83870968 0.96774194 5.44685813 5.53738957 0.09053145
0.87096774 0.96774194 5.58334997 5.65587337 0.07252340
0.90322581 0.96774194 5.71787960 5.77229622 0.05441662
0.93548387 0.96774194 5.85002647 5.88630373 0.03627726
0.96774194 0.96774194 5.97940206 5.99753807 0.01813601
1.00000000 0.96774194 6.10563992 6.10563992 0.00000000
0.00000000 1.00000000 2.71828183 2.71828183 0.00000000
0.03225806 1.00000000 2.80738226 2.80738226 0.00000000
0.06451613 1.00000000 2.89930595 2.89930595 0.00000000
0.09677419 1.00000000 2.99403870 2.99403870 0.00000000
0.12903226 1.00000000 3.09155594 3.09155594 0.00000000
0.16129032 1.00000000 3.19182201 3.19182201 0.00000000
0.19354839 1.00000000 3.29478933 3.29478933 0.00000000
0.22580645 1.00000000 3.40039776 3.40039776 0.00000000
0.25806452 1.00000000 3.50857383 3.50857383 0.00000000
0.29032258 1.00000000 3.61923009 3.61923009 0.00000000
0.32258065 1.00000000 3.73226449 3.73226449 0.00000000
0.35483871 1.00000000 3.84755979 3.84755979 0.00000000
0.38709677 1.00000000 3.96498312 3.96498312 0.00000000
0.41935484 1.00000000 4.08438546 4.08438546 0.00000000
0.45161290 1.00000000 4.20560139 4.20560139 0.00000000
0.48387097 1.00000000 4.32844881 4.32844881 0.00000000
0.51612903 1.00000000 4.45272881 4.45272881 0.00000000
0.54838710 1.00000000 4.57822565 4.57822565 0.00000000
0.58064516 1.00000000 4.70470690 4.70470690 0.00000000
0.61290323 1.00000000 4.83192368 4.83192368 0.00000000
0.64516129 1.00000000 4.95961104 4.95961104 0.00000000
0.67741935 1.00000000 5.08748851 5.08748851 0.00000000
0.70967742 1.00000000 5.21526084 5.21526084 0.00000000
0.74193548 1.00000000 5.34261878 5.34261878 0.00000000
0.77419355 1.00000000 5.46924019 5.46924019 0.00000000
0.80645161 1.00000000 5.59479115 5.59479115 0.00000000
0.83870968 1.00000000 5.71892733 5.71892733 0.00000000
0.87096774 1.00000000 5.84129550 5.84129550 0.00000000
0.90322581 1.00000000 5.96153515 5.96153515 0.00000000
0.93548387 1.00000000 6.07928029 6.07928029 0.00000000
0.96774194 1.00000000 6.19416134 6.19416134 0.00000000
1.00000000 1.00000000 6.30580719 6.30580719 0.00000000
